,Unnamed: 0,province,country,Lat,Long,date,confirmed,deaths,recovered
7205,7205,Tianjin,China,39.3054,117.323,2/18/20,128,3,48
7206,7206,Tibet,China,31.6927,88.0924,2/18/20,1,0,1
7207,7207,Xinjiang,China,41.1129,85.2401,2/18/20,76,1,12
7208,7208,Yunnan,China,24.974,101.48700000000001,2/18/20,172,0,0
7209,7209,Zhejiang,China,29.1832,120.0934,2/18/20,1172,0,535
7210,7210,,Colombia,4.5709,-74.2973,2/18/20,0,0,0
7211,7211,,Congo (Brazzaville),-4.0383,21.7587,2/18/20,0,0,0
7212,7212,,Congo (Kinshasa),-4.0383,21.7587,2/18/20,0,0,0
7213,7213,,Costa Rica,9.7489,-83.7534,2/18/20,0,0,0
7214,7214,,Cote d'Ivoire,7.54,-5.5471,2/18/20,0,0,0
7215,7215,,Croatia,45.1,15.2,2/18/20,0,0,0
7216,7216,,Diamond Princess,0.0,0.0,2/18/20,542,0,0
7217,7217,,Cuba,22.0,-80.0,2/18/20,0,0,0
7218,7218,,Cyprus,35.1264,33.4299,2/18/20,0,0,0
7219,7219,,Czechia,49.8175,15.472999999999999,2/18/20,0,0,0
7220,7220,Faroe Islands,Denmark,61.8926,-6.9118,2/18/20,0,0,0
7221,7221,Greenland,Denmark,71.7069,-42.6043,2/18/20,0,0,0
7222,7222,,Denmark,56.2639,9.5018,2/18/20,0,0,0
7223,7223,,Djibouti,11.8251,42.5903,2/18/20,0,0,0
7224,7224,,Dominican Republic,18.7357,-70.1627,2/18/20,0,0,0
7225,7225,,Ecuador,-1.8312,-78.1834,2/18/20,0,0,0
7226,7226,,Egypt,26.0,30.0,2/18/20,1,0,0
7227,7227,,El Salvador,13.7942,-88.8965,2/18/20,0,0,0
7228,7228,,Equatorial Guinea,1.5,10.0,2/18/20,0,0,0
7229,7229,,Eritrea,15.1794,39.7823,2/18/20,0,0,0
7230,7230,,Estonia,58.5953,25.0136,2/18/20,0,0,0
7231,7231,,Eswatini,-26.5225,31.4659,2/18/20,0,0,0
7232,7232,,Ethiopia,9.145,40.4897,2/18/20,0,0,0
7233,7233,,Fiji,-17.7134,178.065,2/18/20,0,0,0
7234,7234,,Finland,64.0,26.0,2/18/20,1,0,1
7235,7235,French Guiana,France,3.9339,-53.1258,2/18/20,0,0,0
7236,7236,French Polynesia,France,-17.6797,149.4068,2/18/20,0,0,0
7237,7237,Guadeloupe,France,16.25,-61.5833,2/18/20,0,0,0
7238,7238,Mayotte,France,-12.8275,45.1662,2/18/20,0,0,0
7239,7239,New Caledonia,France,-20.9043,165.618,2/18/20,0,0,0
7240,7240,Reunion,France,-21.1351,55.2471,2/18/20,0,0,0
7241,7241,Saint Barthelemy,France,17.9,-62.8333,2/18/20,0,0,0
7242,7242,St Martin,France,18.0708,-63.0501,2/18/20,0,0,0
7243,7243,Martinique,France,14.6415,-61.0242,2/18/20,0,0,0
7244,7244,,France,46.2276,2.2137,2/18/20,12,1,4
7245,7245,,Gabon,-0.8037,11.6094,2/18/20,0,0,0
7246,7246,,Gambia,13.4432,-15.3101,2/18/20,0,0,0
7247,7247,,Georgia,42.3154,43.3569,2/18/20,0,0,0
7248,7248,,Germany,51.0,9.0,2/18/20,16,0,12
7249,7249,,Ghana,7.9465,-1.0232,2/18/20,0,0,0
7250,7250,,Greece,39.0742,21.8243,2/18/20,0,0,0
7251,7251,,Guatemala,15.7835,-90.2308,2/18/20,0,0,0
7252,7252,,Guinea,9.9456,-9.6966,2/18/20,0,0,0
7253,7253,,Guyana,5.0,-58.75,2/18/20,0,0,0
7254,7254,,Haiti,18.9712,-72.2852,2/18/20,0,0,0
7255,7255,,Holy See,41.9029,12.4534,2/18/20,0,0,0
7256,7256,,Honduras,15.2,-86.2419,2/18/20,0,0,0
7257,7257,,Hungary,47.1625,19.5033,2/18/20,0,0,0
7258,7258,,Iceland,64.9631,-19.0208,2/18/20,0,0,0
7259,7259,,India,21.0,78.0,2/18/20,3,0,3
7260,7260,,Indonesia,-0.7893,113.9213,2/18/20,0,0,0
7261,7261,,Iran,32.0,53.0,2/18/20,0,0,0
7262,7262,,Iraq,33.0,44.0,2/18/20,0,0,0
7263,7263,,Ireland,53.1424,-7.6921,2/18/20,0,0,0
7264,7264,,Israel,31.0,35.0,2/18/20,0,0,0
7265,7265,,Italy,43.0,12.0,2/18/20,3,0,0
7266,7266,,Jamaica,18.1096,-77.2975,2/18/20,0,0,0
7267,7267,,Japan,36.0,138.0,2/18/20,74,1,13
7268,7268,,Jordan,31.24,36.51,2/18/20,0,0,0
7269,7269,,Kazakhstan,48.0196,66.9237,2/18/20,0,0,0
7270,7270,,Kenya,-0.0236,37.9062,2/18/20,0,0,0
7271,7271,,South Korea,36.0,128.0,2/18/20,31,0,12
7272,7272,,Kuwait,29.5,47.75,2/18/20,0,0,0
7273,7273,,Kyrgyzstan,41.2044,74.7661,2/18/20,0,0,0
7274,7274,,Latvia,56.8796,24.6032,2/18/20,0,0,0
7275,7275,,Lebanon,33.8547,35.8623,2/18/20,0,0,0
7276,7276,,Liberia,6.4281,-9.4295,2/18/20,0,0,0
7277,7277,,Liechtenstein,47.14,9.55,2/18/20,0,0,0
7278,7278,,Lithuania,55.1694,23.8813,2/18/20,0,0,0
7279,7279,,Luxembourg,49.8153,6.1296,2/18/20,0,0,0
7280,7280,,Madagascar,-18.7669,46.8691,2/18/20,0,0,0
7281,7281,,Malaysia,2.5,112.5,2/18/20,22,0,13
7282,7282,,Maldives,3.2028,73.2207,2/18/20,0,0,0
7283,7283,,Malta,35.9375,14.3754,2/18/20,0,0,0
7284,7284,,Mauritania,21.0079,10.9408,2/18/20,0,0,0
7285,7285,,Mauritius,-20.2,57.5,2/18/20,0,0,0
7286,7286,,Mexico,23.6345,-102.5528,2/18/20,0,0,0
7287,7287,,Moldova,47.4116,28.3699,2/18/20,0,0,0
7288,7288,,Monaco,43.7333,7.4167,2/18/20,0,0,0
7289,7289,,Mongolia,46.8625,103.8467,2/18/20,0,0,0
7290,7290,,Montenegro,42.5,19.3,2/18/20,0,0,0
7291,7291,,Morocco,31.7917,-7.0926,2/18/20,0,0,0
7292,7292,,Namibia,-22.9576,18.4904,2/18/20,0,0,0
7293,7293,,Nepal,28.1667,84.25,2/18/20,1,0,1
7294,7294,Aruba,Netherlands,12.5186,-70.0358,2/18/20,0,0,0
7295,7295,Curacao,Netherlands,12.1696,-68.99,2/18/20,0,0,0
7296,7296,Sint Maarten,Netherlands,18.0425,-63.0548,2/18/20,0,0,0
7297,7297,,Netherlands,52.1326,5.2913,2/18/20,0,0,0
7298,7298,,New Zealand,-40.9006,174.886,2/18/20,0,0,0
7299,7299,,Nicaragua,12.8654,-85.2072,2/18/20,0,0,0
7300,7300,,Niger,17.6078,8.0817,2/18/20,0,0,0
7301,7301,,Nigeria,9.082,8.6753,2/18/20,0,0,0
7302,7302,,North Macedonia,41.6086,21.7453,2/18/20,0,0,0
7303,7303,,Norway,60.472,8.4689,2/18/20,0,0,0
7304,7304,,Oman,21.0,57.0,2/18/20,0,0,0
7305,7305,,Pakistan,30.3753,69.3451,2/18/20,0,0,0
7306,7306,,Panama,8.538,-80.7821,2/18/20,0,0,0
7307,7307,,Papua New Guinea,-6.315,143.9555,2/18/20,0,0,0
7308,7308,,Paraguay,-23.4425,-58.4438,2/18/20,0,0,0
7309,7309,,Peru,-9.19,-75.0152,2/18/20,0,0,0
7310,7310,,Philippines,13.0,122.0,2/18/20,3,1,1
7311,7311,,Poland,51.9194,19.1451,2/18/20,0,0,0
7312,7312,,Portugal,39.3999,-8.2245,2/18/20,0,0,0
7313,7313,,Qatar,25.3548,51.1839,2/18/20,0,0,0
7314,7314,,Romania,45.9432,24.9668,2/18/20,0,0,0
7315,7315,,Russia,60.0,90.0,2/18/20,2,0,2
7316,7316,,Rwanda,-1.9403,29.8739,2/18/20,0,0,0
7317,7317,,Saint Lucia,13.9094,-60.9789,2/18/20,0,0,0
7318,7318,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/18/20,0,0,0
7319,7319,,San Marino,43.9424,12.4578,2/18/20,0,0,0
7320,7320,,Saudi Arabia,24.0,45.0,2/18/20,0,0,0
7321,7321,,Senegal,14.4974,-14.4524,2/18/20,0,0,0
7322,7322,,Serbia,44.0165,21.0059,2/18/20,0,0,0
7323,7323,,Seychelles,-4.6796,55.492,2/18/20,0,0,0
7324,7324,,Singapore,1.2833,103.8333,2/18/20,81,0,29
7325,7325,,Slovakia,48.669,19.699,2/18/20,0,0,0
7326,7326,,Slovenia,46.1512,14.9955,2/18/20,0,0,0
7327,7327,,Somalia,5.1521,46.1996,2/18/20,0,0,0
7328,7328,,South Africa,-30.5595,22.9375,2/18/20,0,0,0
7329,7329,,Spain,40.0,-4.0,2/18/20,2,0,2
7330,7330,,Sri Lanka,7.0,81.0,2/18/20,1,0,1
7331,7331,,Sudan,12.8628,30.2176,2/18/20,0,0,0
7332,7332,,Suriname,3.9193,-56.0278,2/18/20,0,0,0
7333,7333,,Sweden,63.0,16.0,2/18/20,1,0,0
7334,7334,,Switzerland,46.8182,8.2275,2/18/20,0,0,0
7335,7335,,Taiwan*,23.7,121.0,2/18/20,22,1,2
7336,7336,,Tanzania,-6.369,34.8888,2/18/20,0,0,0
7337,7337,,Thailand,15.0,101.0,2/18/20,35,0,15
7338,7338,,Togo,8.6195,0.8248,2/18/20,0,0,0
7339,7339,,Trinidad and Tobago,10.6918,-61.2225,2/18/20,0,0,0
7340,7340,,Tunisia,34.0,9.0,2/18/20,0,0,0
7341,7341,,Turkey,38.9637,35.2433,2/18/20,0,0,0
7342,7342,,Uganda,1.0,32.0,2/18/20,0,0,0
7343,7343,,Ukraine,48.3794,31.1656,2/18/20,0,0,0
7344,7344,,United Arab Emirates,24.0,54.0,2/18/20,9,0,4
7345,7345,Bermuda,United Kingdom,32.3078,-64.7505,2/18/20,0,0,0
7346,7346,Cayman Islands,United Kingdom,19.3133,-81.2546,2/18/20,0,0,0
7347,7347,Channel Islands,United Kingdom,49.3723,-2.3644,2/18/20,0,0,0
7348,7348,Gibraltar,United Kingdom,36.1408,-5.3536,2/18/20,0,0,0
7349,7349,Isle of Man,United Kingdom,54.2361,-4.5481,2/18/20,0,0,0
7350,7350,Montserrat,United Kingdom,16.7425,-62.1874,2/18/20,0,0,0
7351,7351,,United Kingdom,55.3781,-3.4360000000000004,2/18/20,9,0,8
7352,7352,,Uruguay,-32.5228,-55.7658,2/18/20,0,0,0
7353,7353,,US,37.0902,-95.7129,2/18/20,13,0,3
7354,7354,,Uzbekistan,41.3775,64.5853,2/18/20,0,0,0
7355,7355,,Venezuela,6.4238,-66.5897,2/18/20,0,0,0
7356,7356,,Vietnam,16.0,108.0,2/18/20,16,0,7
7357,7357,,Zambia,-15.4167,28.2833,2/18/20,0,0,0
7358,7358,,Zimbabwe,-20.0,30.0,2/18/20,0,0,0
7359,7359,Diamond Princess,Canada,0.0,0.0,2/18/20,0,0,0
7360,7360,,Dominica,15.415,-61.371,2/18/20,0,0,0
7361,7361,,Grenada,12.1165,-61.678999999999995,2/18/20,0,0,0
7362,7362,,Mozambique,-18.665695,35.529562,2/18/20,0,0,0
7363,7363,,Syria,34.802075,38.99681500000001,2/18/20,0,0,0
7364,7364,,Timor-Leste,-8.874217,125.727539,2/18/20,0,0,0
7365,7365,,Belize,13.1939,-59.5432,2/18/20,0,0,0
7366,7366,,Laos,19.856270000000002,102.495496,2/18/20,0,0,0
7367,7367,,Libya,26.3351,17.228331,2/18/20,0,0,0
7368,7368,,West Bank and Gaza,31.9522,35.2332,2/18/20,0,0,0
7369,7369,,Guinea-Bissau,11.8037,-15.1804,2/18/20,0,0,0
7370,7370,,Mali,17.570692,-3.996166000000001,2/18/20,0,0,0
7371,7371,,Saint Kitts and Nevis,17.357822,-62.782998,2/18/20,0,0,0
7372,7372,Northwest Territories,Canada,64.8255,-124.8457,2/18/20,0,0,0
7373,7373,Yukon,Canada,64.2823,-135.0,2/18/20,0,0,0
7374,7374,,Kosovo,42.602636,20.902977,2/18/20,0,0,0
7375,7375,,Burma,21.9162,95.956,2/18/20,0,0,0
7376,7376,Anguilla,United Kingdom,18.2206,-63.0686,2/18/20,0,0,0
7377,7377,British Virgin Islands,United Kingdom,18.4207,-64.64,2/18/20,0,0,0
7378,7378,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/18/20,0,0,0
7379,7379,,MS Zaandam,0.0,0.0,2/18/20,0,0,0
7380,7380,,Botswana,-22.3285,24.6849,2/18/20,0,0,0
7381,7381,,Burundi,-3.3731,29.9189,2/18/20,0,0,0
7382,7382,,Sierra Leone,8.460555000000001,-11.779889,2/18/20,0,0,0
7383,7383,,Malawi,-13.254307999999998,34.301525,2/18/20,0,0,0
7384,7384,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/18/20,0,0,0
7385,7385,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/18/20,0,0,0
7386,7386,,South Sudan,6.8770000000000024,31.307,2/18/20,0,0,0
7387,7387,,Western Sahara,24.2155,-12.8858,2/18/20,0,0,0
7388,7388,,Sao Tome and Principe,0.18636,6.613081,2/18/20,0,0,0
7389,7389,,Yemen,15.552726999999999,48.516388,2/18/20,0,0,0
7390,7390,,Comoros,-11.6455,43.3333,2/18/20,0,0,0
7391,7391,,Tajikistan,38.861034,71.276093,2/18/20,0,0,0
7392,7392,,Afghanistan,33.0,65.0,2/19/20,0,0,0
7393,7393,,Albania,41.1533,20.1683,2/19/20,0,0,0
7394,7394,,Algeria,28.0339,1.6596,2/19/20,0,0,0
7395,7395,,Andorra,42.5063,1.5218,2/19/20,0,0,0
7396,7396,,Angola,-11.2027,17.8739,2/19/20,0,0,0
7397,7397,,Antigua and Barbuda,17.0608,-61.7964,2/19/20,0,0,0
7398,7398,,Argentina,-38.4161,-63.6167,2/19/20,0,0,0
7399,7399,,Armenia,40.0691,45.0382,2/19/20,0,0,0
7400,7400,Australian Capital Territory,Australia,-35.4735,149.0124,2/19/20,0,0,0
7401,7401,New South Wales,Australia,-33.8688,151.2093,2/19/20,4,0,4
7402,7402,Northern Territory,Australia,-12.4634,130.8456,2/19/20,0,0,0
7403,7403,Queensland,Australia,-28.0167,153.4,2/19/20,5,0,0
7404,7404,South Australia,Australia,-34.9285,138.6007,2/19/20,2,0,2
7405,7405,Tasmania,Australia,-41.4545,145.9707,2/19/20,0,0,0
7406,7406,Victoria,Australia,-37.8136,144.9631,2/19/20,4,0,4
7407,7407,Western Australia,Australia,-31.9505,115.8605,2/19/20,0,0,0
7408,7408,,Austria,47.5162,14.5501,2/19/20,0,0,0
7409,7409,,Azerbaijan,40.1431,47.5769,2/19/20,0,0,0
7410,7410,,Bahamas,25.0343,-77.3963,2/19/20,0,0,0
7411,7411,,Bahrain,26.0275,50.55,2/19/20,0,0,0
7412,7412,,Bangladesh,23.685,90.3563,2/19/20,0,0,0
7413,7413,,Barbados,13.1939,-59.5432,2/19/20,0,0,0
7414,7414,,Belarus,53.7098,27.9534,2/19/20,0,0,0
7415,7415,,Belgium,50.8333,4.0,2/19/20,1,0,1
7416,7416,,Benin,9.3077,2.3158,2/19/20,0,0,0
7417,7417,,Bhutan,27.5142,90.4336,2/19/20,0,0,0
7418,7418,,Bolivia,-16.2902,-63.5887,2/19/20,0,0,0
7419,7419,,Bosnia and Herzegovina,43.9159,17.6791,2/19/20,0,0,0
7420,7420,,Brazil,-14.235,-51.9253,2/19/20,0,0,0
7421,7421,,Brunei,4.5353,114.7277,2/19/20,0,0,0
7422,7422,,Bulgaria,42.7339,25.4858,2/19/20,0,0,0
7423,7423,,Burkina Faso,12.2383,-1.5616,2/19/20,0,0,0
7424,7424,,Cabo Verde,16.5388,-23.0418,2/19/20,0,0,0
7425,7425,,Cambodia,11.55,104.9167,2/19/20,1,0,1
7426,7426,,Cameroon,3.8480000000000003,11.5021,2/19/20,0,0,0
7427,7427,Alberta,Canada,53.9333,-116.5765,2/19/20,0,0,0
7428,7428,British Columbia,Canada,49.2827,-123.1207,2/19/20,5,0,0
7429,7429,Grand Princess,Canada,37.6489,-122.6655,2/19/20,0,0,0
7430,7430,Manitoba,Canada,53.7609,-98.8139,2/19/20,0,0,0
7431,7431,New Brunswick,Canada,46.5653,-66.4619,2/19/20,0,0,0
7432,7432,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/19/20,0,0,0
7433,7433,Nova Scotia,Canada,44.681999999999995,-63.7443,2/19/20,0,0,0
7434,7434,Ontario,Canada,51.2538,-85.3232,2/19/20,3,0,0
7435,7435,Prince Edward Island,Canada,46.5107,-63.4168,2/19/20,0,0,0
7436,7436,Quebec,Canada,52.9399,-73.5491,2/19/20,0,0,0
7437,7437,Saskatchewan,Canada,52.9399,-106.4509,2/19/20,0,0,0
7438,7438,,Central African Republic,6.6111,20.9394,2/19/20,0,0,0
7439,7439,,Chad,15.4542,18.7322,2/19/20,0,0,0
7440,7440,,Chile,-35.6751,-71.543,2/19/20,0,0,0
7441,7441,Anhui,China,31.8257,117.2264,2/19/20,986,6,413
7442,7442,Beijing,China,40.1824,116.4142,2/19/20,393,4,145
7443,7443,Chongqing,China,30.0572,107.874,2/19/20,560,5,274
7444,7444,Fujian,China,26.0789,117.9874,2/19/20,293,0,112
7445,7445,Gansu,China,37.8099,101.0583,2/19/20,91,2,65
7446,7446,Guangdong,China,23.3417,113.4244,2/19/20,1331,5,606
7447,7447,Guangxi,China,23.8298,108.7881,2/19/20,244,2,86
7448,7448,Guizhou,China,26.8154,106.8748,2/19/20,146,2,70
7449,7449,Hainan,China,19.1959,109.7453,2/19/20,168,4,84
7450,7450,Hebei,China,39.549,116.1306,2/19/20,306,4,152
7451,7451,Heilongjiang,China,47.861999999999995,127.7615,2/19/20,470,12,0
7452,7452,Henan,China,33.882,113.61399999999999,2/19/20,1262,19,0
7453,7453,Hong Kong,China,22.3,114.2,2/19/20,63,2,5
7454,7454,Hubei,China,30.9756,112.2707,2/19/20,62031,2029,10337
7455,7455,Hunan,China,27.6104,111.7088,2/19/20,1008,4,561
7456,7456,Inner Mongolia,China,44.0935,113.9448,2/19/20,75,0,10
7457,7457,Jiangsu,China,32.9711,119.455,2/19/20,631,0,318
7458,7458,Jiangxi,China,27.614,115.7221,2/19/20,934,1,362
7459,7459,Jilin,China,43.6661,126.1923,2/19/20,90,1,37
7460,7460,Liaoning,China,41.2956,122.6085,2/19/20,121,1,55
7461,7461,Macau,China,22.1667,113.55,2/19/20,10,0,5
7462,7462,Ningxia,China,37.2692,106.1655,2/19/20,71,0,42
7463,7463,Qinghai,China,35.7452,95.9956,2/19/20,18,0,16
7464,7464,Shaanxi,China,35.1917,108.8701,2/19/20,242,0,102
7465,7465,Shandong,China,36.3427,118.1498,2/19/20,544,3,231
7466,7466,Shanghai,China,31.201999999999998,121.4491,2/19/20,333,2,0
7467,7467,Shanxi,China,37.5777,112.2922,2/19/20,131,0,68
7468,7468,Sichuan,China,30.6171,102.7103,2/19/20,514,3,188
7469,7469,Tianjin,China,39.3054,117.323,2/19/20,130,3,54
7470,7470,Tibet,China,31.6927,88.0924,2/19/20,1,0,1
7471,7471,Xinjiang,China,41.1129,85.2401,2/19/20,76,1,20
7472,7472,Yunnan,China,24.974,101.48700000000001,2/19/20,172,1,0
7473,7473,Zhejiang,China,29.1832,120.0934,2/19/20,1174,0,604
7474,7474,,Colombia,4.5709,-74.2973,2/19/20,0,0,0
7475,7475,,Congo (Brazzaville),-4.0383,21.7587,2/19/20,0,0,0
7476,7476,,Congo (Kinshasa),-4.0383,21.7587,2/19/20,0,0,0
7477,7477,,Costa Rica,9.7489,-83.7534,2/19/20,0,0,0
7478,7478,,Cote d'Ivoire,7.54,-5.5471,2/19/20,0,0,0
7479,7479,,Croatia,45.1,15.2,2/19/20,0,0,0
7480,7480,,Diamond Princess,0.0,0.0,2/19/20,621,0,1
7481,7481,,Cuba,22.0,-80.0,2/19/20,0,0,0
7482,7482,,Cyprus,35.1264,33.4299,2/19/20,0,0,0
7483,7483,,Czechia,49.8175,15.472999999999999,2/19/20,0,0,0
7484,7484,Faroe Islands,Denmark,61.8926,-6.9118,2/19/20,0,0,0
7485,7485,Greenland,Denmark,71.7069,-42.6043,2/19/20,0,0,0
7486,7486,,Denmark,56.2639,9.5018,2/19/20,0,0,0
7487,7487,,Djibouti,11.8251,42.5903,2/19/20,0,0,0
7488,7488,,Dominican Republic,18.7357,-70.1627,2/19/20,0,0,0
7489,7489,,Ecuador,-1.8312,-78.1834,2/19/20,0,0,0
7490,7490,,Egypt,26.0,30.0,2/19/20,1,0,0
7491,7491,,El Salvador,13.7942,-88.8965,2/19/20,0,0,0
7492,7492,,Equatorial Guinea,1.5,10.0,2/19/20,0,0,0
7493,7493,,Eritrea,15.1794,39.7823,2/19/20,0,0,0
7494,7494,,Estonia,58.5953,25.0136,2/19/20,0,0,0
7495,7495,,Eswatini,-26.5225,31.4659,2/19/20,0,0,0
7496,7496,,Ethiopia,9.145,40.4897,2/19/20,0,0,0
7497,7497,,Fiji,-17.7134,178.065,2/19/20,0,0,0
7498,7498,,Finland,64.0,26.0,2/19/20,1,0,1
7499,7499,French Guiana,France,3.9339,-53.1258,2/19/20,0,0,0
7500,7500,French Polynesia,France,-17.6797,149.4068,2/19/20,0,0,0
7501,7501,Guadeloupe,France,16.25,-61.5833,2/19/20,0,0,0
7502,7502,Mayotte,France,-12.8275,45.1662,2/19/20,0,0,0
7503,7503,New Caledonia,France,-20.9043,165.618,2/19/20,0,0,0
7504,7504,Reunion,France,-21.1351,55.2471,2/19/20,0,0,0
7505,7505,Saint Barthelemy,France,17.9,-62.8333,2/19/20,0,0,0
7506,7506,St Martin,France,18.0708,-63.0501,2/19/20,0,0,0
7507,7507,Martinique,France,14.6415,-61.0242,2/19/20,0,0,0
7508,7508,,France,46.2276,2.2137,2/19/20,12,1,4
7509,7509,,Gabon,-0.8037,11.6094,2/19/20,0,0,0
7510,7510,,Gambia,13.4432,-15.3101,2/19/20,0,0,0
7511,7511,,Georgia,42.3154,43.3569,2/19/20,0,0,0
7512,7512,,Germany,51.0,9.0,2/19/20,16,0,12
7513,7513,,Ghana,7.9465,-1.0232,2/19/20,0,0,0
7514,7514,,Greece,39.0742,21.8243,2/19/20,0,0,0
7515,7515,,Guatemala,15.7835,-90.2308,2/19/20,0,0,0
7516,7516,,Guinea,9.9456,-9.6966,2/19/20,0,0,0
7517,7517,,Guyana,5.0,-58.75,2/19/20,0,0,0
7518,7518,,Haiti,18.9712,-72.2852,2/19/20,0,0,0
7519,7519,,Holy See,41.9029,12.4534,2/19/20,0,0,0
7520,7520,,Honduras,15.2,-86.2419,2/19/20,0,0,0
7521,7521,,Hungary,47.1625,19.5033,2/19/20,0,0,0
7522,7522,,Iceland,64.9631,-19.0208,2/19/20,0,0,0
7523,7523,,India,21.0,78.0,2/19/20,3,0,3
7524,7524,,Indonesia,-0.7893,113.9213,2/19/20,0,0,0
7525,7525,,Iran,32.0,53.0,2/19/20,2,2,0
7526,7526,,Iraq,33.0,44.0,2/19/20,0,0,0
7527,7527,,Ireland,53.1424,-7.6921,2/19/20,0,0,0
7528,7528,,Israel,31.0,35.0,2/19/20,0,0,0
7529,7529,,Italy,43.0,12.0,2/19/20,3,0,0
7530,7530,,Jamaica,18.1096,-77.2975,2/19/20,0,0,0
7531,7531,,Japan,36.0,138.0,2/19/20,84,1,18
7532,7532,,Jordan,31.24,36.51,2/19/20,0,0,0
7533,7533,,Kazakhstan,48.0196,66.9237,2/19/20,0,0,0
7534,7534,,Kenya,-0.0236,37.9062,2/19/20,0,0,0
7535,7535,,South Korea,36.0,128.0,2/19/20,31,0,12
7536,7536,,Kuwait,29.5,47.75,2/19/20,0,0,0
7537,7537,,Kyrgyzstan,41.2044,74.7661,2/19/20,0,0,0
7538,7538,,Latvia,56.8796,24.6032,2/19/20,0,0,0
7539,7539,,Lebanon,33.8547,35.8623,2/19/20,0,0,0
7540,7540,,Liberia,6.4281,-9.4295,2/19/20,0,0,0
7541,7541,,Liechtenstein,47.14,9.55,2/19/20,0,0,0
7542,7542,,Lithuania,55.1694,23.8813,2/19/20,0,0,0
7543,7543,,Luxembourg,49.8153,6.1296,2/19/20,0,0,0
7544,7544,,Madagascar,-18.7669,46.8691,2/19/20,0,0,0
7545,7545,,Malaysia,2.5,112.5,2/19/20,22,0,15
7546,7546,,Maldives,3.2028,73.2207,2/19/20,0,0,0
7547,7547,,Malta,35.9375,14.3754,2/19/20,0,0,0
7548,7548,,Mauritania,21.0079,10.9408,2/19/20,0,0,0
7549,7549,,Mauritius,-20.2,57.5,2/19/20,0,0,0
7550,7550,,Mexico,23.6345,-102.5528,2/19/20,0,0,0
7551,7551,,Moldova,47.4116,28.3699,2/19/20,0,0,0
7552,7552,,Monaco,43.7333,7.4167,2/19/20,0,0,0
7553,7553,,Mongolia,46.8625,103.8467,2/19/20,0,0,0
7554,7554,,Montenegro,42.5,19.3,2/19/20,0,0,0
7555,7555,,Morocco,31.7917,-7.0926,2/19/20,0,0,0
7556,7556,,Namibia,-22.9576,18.4904,2/19/20,0,0,0
7557,7557,,Nepal,28.1667,84.25,2/19/20,1,0,1
7558,7558,Aruba,Netherlands,12.5186,-70.0358,2/19/20,0,0,0
7559,7559,Curacao,Netherlands,12.1696,-68.99,2/19/20,0,0,0
7560,7560,Sint Maarten,Netherlands,18.0425,-63.0548,2/19/20,0,0,0
7561,7561,,Netherlands,52.1326,5.2913,2/19/20,0,0,0
7562,7562,,New Zealand,-40.9006,174.886,2/19/20,0,0,0
7563,7563,,Nicaragua,12.8654,-85.2072,2/19/20,0,0,0
7564,7564,,Niger,17.6078,8.0817,2/19/20,0,0,0
7565,7565,,Nigeria,9.082,8.6753,2/19/20,0,0,0
7566,7566,,North Macedonia,41.6086,21.7453,2/19/20,0,0,0
7567,7567,,Norway,60.472,8.4689,2/19/20,0,0,0
7568,7568,,Oman,21.0,57.0,2/19/20,0,0,0
7569,7569,,Pakistan,30.3753,69.3451,2/19/20,0,0,0
7570,7570,,Panama,8.538,-80.7821,2/19/20,0,0,0
7571,7571,,Papua New Guinea,-6.315,143.9555,2/19/20,0,0,0
7572,7572,,Paraguay,-23.4425,-58.4438,2/19/20,0,0,0
7573,7573,,Peru,-9.19,-75.0152,2/19/20,0,0,0
7574,7574,,Philippines,13.0,122.0,2/19/20,3,1,1
7575,7575,,Poland,51.9194,19.1451,2/19/20,0,0,0
7576,7576,,Portugal,39.3999,-8.2245,2/19/20,0,0,0
7577,7577,,Qatar,25.3548,51.1839,2/19/20,0,0,0
7578,7578,,Romania,45.9432,24.9668,2/19/20,0,0,0
7579,7579,,Russia,60.0,90.0,2/19/20,2,0,2
7580,7580,,Rwanda,-1.9403,29.8739,2/19/20,0,0,0
7581,7581,,Saint Lucia,13.9094,-60.9789,2/19/20,0,0,0
7582,7582,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/19/20,0,0,0
7583,7583,,San Marino,43.9424,12.4578,2/19/20,0,0,0
7584,7584,,Saudi Arabia,24.0,45.0,2/19/20,0,0,0
7585,7585,,Senegal,14.4974,-14.4524,2/19/20,0,0,0
7586,7586,,Serbia,44.0165,21.0059,2/19/20,0,0,0
7587,7587,,Seychelles,-4.6796,55.492,2/19/20,0,0,0
7588,7588,,Singapore,1.2833,103.8333,2/19/20,84,0,34
7589,7589,,Slovakia,48.669,19.699,2/19/20,0,0,0
7590,7590,,Slovenia,46.1512,14.9955,2/19/20,0,0,0
7591,7591,,Somalia,5.1521,46.1996,2/19/20,0,0,0
7592,7592,,South Africa,-30.5595,22.9375,2/19/20,0,0,0
7593,7593,,Spain,40.0,-4.0,2/19/20,2,0,2
7594,7594,,Sri Lanka,7.0,81.0,2/19/20,1,0,1
